site_no	date_time	tz_cd	dd	accuracy_cd	value	prec	remark
15N	14N	6S	2N	5S	16N	1S	1S
0214676115	20070511044500	EDT	2	1	107	3	
0214676115	20070511050000	EDT	2	1	105	3	
0214676115	20070511051500	EDT	2	1	103	3	
0214676115	20070511053000	EDT	2	1	102	3	
0214676115	20070511054500	EDT	2	1	100	2	
0214676115	20070511060000	EDT	2	1	99	2	
0214676115	20070511061500	EDT	2	1	97	2	
0214676115	20070511063000	EDT	2	1	94	2	
0214676115	20070511064500	EDT	2	1	93	2	
0214676115	20070511070000	EDT	2	1	90	2	
0214676115	20070511071500	EDT	2	1	88	2	
0214676115	20070511073000	EDT	2	1	86	2	
0214676115	20070511074500	EDT	2	1	84	2	
0214676115	20070511080000	EDT	2	1	81	2	
0214676115	20070511081500	EDT	2	1	79	2	
0214676115	20070511083000	EDT	2	1	77	2	
0214676115	20070511084500	EDT	2	1	75	2	
0214676115	20070511090000	EDT	2	1	74	2	
0214676115	20070511091500	EDT	2	1	72	2	
0214676115	20070511093000	EDT	2	1	70	2	
0214676115	20070511094500	EDT	2	1	69	2	
0214676115	20070511100000	EDT	2	1	69	2	
0214676115	20070511101500	EDT	2	1	69	2	
0214676115	20070511103000	EDT	2	1	69	2	
0214676115	20070511104500	EDT	2	1	69	2	
0214676115	20070511110000	EDT	2	1	70	2	
0214676115	20070511111500	EDT	2	1	72	2	
0214676115	20070511113000	EDT	2	1	72	2	
0214676115	20070511114500	EDT	2	1	73	2	
0214676115	20070511120000	EDT	2	1	74	2	
0214676115	20070511121500	EDT	2	1	75	2	
0214676115	20070511123000	EDT	2	1	77	2	
0214676115	20070511124500	EDT	2	1	80	2	
0214676115	20070511130000	EDT	2	1	81	2	
0214676115	20070511131500	EDT	2	1	83	2	
0214676115	20070511133000	EDT	2	1	84	2	
0214676115	20070511134500	EDT	2	1	84	2	
0214676115	20070511140000	EDT	2	1	82	2	
0214676115	20070511141500	EDT	2	1	81	2	
0214676115	20070511143000	EDT	2	1	80	2	
0214676115	20070511144500	EDT	2	1	79	2	
0214676115	20070511150000	EDT	2	1	80	2	
0214676115	20070511151500	EDT	2	1	80	2	
0214676115	20070511153000	EDT	2	1	80	2	
0214676115	20070511154500	EDT	2	1	81	2	
0214676115	20070511160000	EDT	2	1	82	2	
0214676115	20070511161500	EDT	2	1	83	2	
0214676115	20070511163000	EDT	2	1	83	2	
0214676115	20070511164500	EDT	2	1	83	2	
0214676115	20070511170000	EDT	2	1	83	2	
0214676115	20070511171500	EDT	2	1	83	2	
0214676115	20070511173000	EDT	2	1	83	2	
0214676115	20070511174500	EDT	2	1	82	2	
0214676115	20070511180000	EDT	2	1	83	2	
0214676115	20070511181500	EDT	2	1	82	2	
0214676115	20070511183000	EDT	2	1	81	2	
0214676115	20070511184500	EDT	2	1	81	2	
0214676115	20070511190000	EDT	2	1	81	2	
0214676115	20070511191500	EDT	2	1	80	2	
0214676115	20070511193000	EDT	2	1	80	2	
0214676115	20070511194500	EDT	2	1	80	2	
0214676115	20070511200000	EDT	2	1	80	2	
0214676115	20070511201500	EDT	2	1	80	2	
0214676115	20070511203000	EDT	2	1	80	2	
0214676115	20070511204500	EDT	2	1	80	2	
0214676115	20070511210000	EDT	2	1	80	2	
0214676115	20070511211500	EDT	2	1	82	2	
0214676115	20070511213000	EDT	2	1	80	2	
0214676115	20070511214500	EDT	2	1	80	2	
0214676115	20070511220000	EDT	2	1	81	2	
0214676115	20070511221500	EDT	2	1	81	2	
0214676115	20070511223000	EDT	2	1	80	2	
0214676115	20070511224500	EDT	2	1	81	2	
0214676115	20070511230000	EDT	2	1	81	2	
0214676115	20070511231500	EDT	2	1	81	2	
0214676115	20070511233000	EDT	2	1	81	2	
0214676115	20070511234500	EDT	2	1	81	2	
0214676115	20070512000000	EDT	2	1	81	2	
0214676115	20070512001500	EDT	2	1	81	2	
0214676115	20070512003000	EDT	2	1	81	2	
0214676115	20070512004500	EDT	2	1	81	2	
0214676115	20070512010000	EDT	2	1	81	2	
0214676115	20070512011500	EDT	2	1	82	2	
0214676115	20070512013000	EDT	2	1	82	2	
0214676115	20070512014500	EDT	2	1	84	2	
0214676115	20070512020000	EDT	2	1	85	2	
0214676115	20070512021500	EDT	2	1	85	2	
0214676115	20070512023000	EDT	2	1	84	2	
0214676115	20070512024500	EDT	2	1	85	2	
0214676115	20070512030000	EDT	2	1	85	2	
0214676115	20070512031500	EDT	2	1	87	2	
0214676115	20070512033000	EDT	2	1	86	2	
0214676115	20070512034500	EDT	2	1	87	2	
0214676115	20070512040000	EDT	2	1	86	2	
0214676115	20070512041500	EDT	2	1	87	2	
0214676115	20070512043000	EDT	2	1	86	2	
0214676115	20070512044500	EDT	2	1	86	2	
0214676115	20070512050000	EDT	2	1	86	2	
0214676115	20070512051500	EDT	2	1	86	2	
0214676115	20070512053000	EDT	2	1	86	2	
0214676115	20070512054500	EDT	2	1	85	2	
0214676115	20070512060000	EDT	2	1	85	2	
0214676115	20070512061500	EDT	2	1	86	2	
0214676115	20070512063000	EDT	2	1	85	2	
0214676115	20070512064500	EDT	2	1	86	2	
0214676115	20070512070000	EDT	2	1	86	2	
0214676115	20070512071500	EDT	2	1	86	2	
0214676115	20070512073000	EDT	2	1	86	2	
0214676115	20070512074500	EDT	2	1	86	2	
0214676115	20070512080000	EDT	2	1	87	2	
0214676115	20070512081500	EDT	2	1	87	2	
0214676115	20070512083000	EDT	2	1	86	2	
0214676115	20070512084500	EDT	2	1	86	2	
0214676115	20070512090000	EDT	2	1	86	2	
0214676115	20070512091500	EDT	2	1	86	2	
0214676115	20070512093000	EDT	2	1	85	2	
0214676115	20070512094500	EDT	2	1	84	2	
0214676115	20070512100000	EDT	2	1	83	2	
0214676115	20070512101500	EDT	2	1	80	2	
0214676115	20070512103000	EDT	2	1	78	2	
0214676115	20070512104500	EDT	2	1	75	2	
0214676115	20070512110000	EDT	2	1	73	2	
0214676115	20070512111500	EDT	2	1	70	2	
0214676115	20070512113000	EDT	2	1	69	2	
0214676115	20070512114500	EDT	2	1	67	2	
0214676115	20070512120000	EDT	2	1	67	2	
0214676115	20070512121500	EDT	2	1	67	2	
0214676115	20070512123000	EDT	2	1	67	2	
0214676115	20070512124500	EDT	2	1	67	2	
0214676115	20070512130000	EDT	2	1	69	2	
0214676115	20070512131500	EDT	2	1	69	2	
0214676115	20070512133000	EDT	2	1	73	2	
0214676115	20070512134500	EDT	2	1	74	2	
0214676115	20070512140000	EDT	2	1	77	2	
0214676115	20070512141500	EDT	2	1	79	2	
0214676115	20070512143000	EDT	2	1	80	2	
0214676115	20070512144500	EDT	2	1	81	2	
0214676115	20070512150000	EDT	2	1	82	2	
0214676115	20070512151500	EDT	2	1	83	2	
0214676115	20070512153000	EDT	2	1	83	2	
0214676115	20070512154500	EDT	2	1	83	2	
0214676115	20070512160000	EDT	2	1	84	2	
0214676115	20070512161500	EDT	2	1	84	2	
0214676115	20070512163000	EDT	2	1	84	2	
0214676115	20070512164500	EDT	2	1	84	2	
0214676115	20070512170000	EDT	2	1	84	2	
0214676115	20070512171500	EDT	2	1	84	2	
0214676115	20070512173000	EDT	2	1	84	2	
0214676115	20070512174500	EDT	2	1	84	2	
0214676115	20070512180000	EDT	2	1	84	2	
0214676115	20070512181500	EDT	2	1	84	2	
0214676115	20070512183000	EDT	2	1	84	2	
0214676115	20070512184500	EDT	2	1	84	2	
0214676115	20070512190000	EDT	2	1	85	2	
0214676115	20070512191500	EDT	2	1	84	2	
0214676115	20070512193000	EDT	2	1	84	2	
0214676115	20070512194500	EDT	2	1	84	2	
0214676115	20070512200000	EDT	2	1	84	2	
0214676115	20070512201500	EDT	2	1	84	2	
0214676115	20070512203000	EDT	2	1	85	2	
0214676115	20070512204500	EDT	2	1	84	2	
0214676115	20070512210000	EDT	2	1	85	2	
0214676115	20070512211500	EDT	2	1	85	2	
0214676115	20070512213000	EDT	2	1	85	2	
0214676115	20070512214500	EDT	2	1	85	2	
0214676115	20070512220000	EDT	2	1	84	2	
0214676115	20070512221500	EDT	2	1	84	2	
0214676115	20070512223000	EDT	2	1	84	2	
0214676115	20070512224500	EDT	2	1	85	2	
0214676115	20070512230000	EDT	2	1	84	2	
0214676115	20070512231500	EDT	2	1	85	2	
0214676115	20070512233000	EDT	2	1	85	2	
0214676115	20070512234500	EDT	2	1	86	2	
0214676115	20070513000000	EDT	2	1	85	2	
0214676115	20070513001500	EDT	2	1	85	2	
0214676115	20070513003000	EDT	2	1	86	2	
0214676115	20070513004500	EDT	2	1	86	2	
0214676115	20070513010000	EDT	2	1	85	2	
0214676115	20070513011500	EDT	2	1	87	2	
0214676115	20070513013000	EDT	2	1	87	2	
0214676115	20070513014500	EDT	2	1	87	2	
0214676115	20070513020000	EDT	2	1	87	2	
0214676115	20070513021500	EDT	2	1	87	2	
0214676115	20070513023000	EDT	2	1	87	2	
0214676115	20070513024500	EDT	2	1	88	2	
0214676115	20070513030000	EDT	2	1	88	2	
0214676115	20070513031500	EDT	2	1	88	2	
0214676115	20070513033000	EDT	2	1	87	2	
0214676115	20070513034500	EDT	2	1	88	2	
0214676115	20070513040000	EDT	2	1	87	2	
0214676115	20070513041500	EDT	2	1	88	2	
0214676115	20070513043000	EDT	2	1	87	2	
0214676115	20070513044500	EDT	2	1	87	2	
0214676115	20070513050000	EDT	2	1	87	2	
0214676115	20070513051500	EDT	2	1	87	2	
0214676115	20070513053000	EDT	2	1	86	2	
0214676115	20070513054500	EDT	2	1	87	2	
0214676115	20070513060000	EDT	2	1	86	2	
0214676115	20070513061500	EDT	2	1	87	2	
0214676115	20070513063000	EDT	2	1	86	2	
0214676115	20070513064500	EDT	2	1	86	2	
0214676115	20070513070000	EDT	2	1	86	2	
0214676115	20070513071500	EDT	2	1	87	2	
0214676115	20070513073000	EDT	2	1	87	2	
0214676115	20070513074500	EDT	2	1	87	2	
0214676115	20070513080000	EDT	2	1	87	2	
0214676115	20070513081500	EDT	2	1	87	2	
0214676115	20070513083000	EDT	2	1	85	2	
0214676115	20070513084500	EDT	2	1	82	2	
0214676115	20070513090000	EDT	2	1	80	2	
0214676115	20070513091500	EDT	2	1	76	2	
0214676115	20070513093000	EDT	2	1	74	2	
0214676115	20070513094500	EDT	2	1	74	2	
0214676115	20070513100000	EDT	2	1	77	2	
0214676115	20070513101500	EDT	2	1	82	2	
0214676115	20070513103000	EDT	2	1	91	2	
0214676115	20070513104500	EDT	2	1	98	2	
0214676115	20070513110000	EDT	2	1	106	3	
0214676115	20070513111500	EDT	2	1	111	3	
0214676115	20070513113000	EDT	2	1	115	3	
0214676115	20070513114500	EDT	2	1	116	3	
0214676115	20070513120000	EDT	2	1	118	3	
0214676115	20070513121500	EDT	2	1	118	3	
0214676115	20070513123000	EDT	2	1	118	3	
0214676115	20070513124500	EDT	2	1	118	3	
0214676115	20070513130000	EDT	2	1	117	3	
0214676115	20070513131500	EDT	2	1	118	3	
0214676115	20070513133000	EDT	2	1	117	3	
0214676115	20070513134500	EDT	2	1	117	3	
0214676115	20070513140000	EDT	2	1	116	3	
0214676115	20070513141500	EDT	2	1	117	3	
0214676115	20070513143000	EDT	2	1	118	3	
0214676115	20070513144500	EDT	2	1	119	3	
0214676115	20070513150000	EDT	2	1	122	3	
0214676115	20070513151500	EDT	2	1	126	3	
0214676115	20070513153000	EDT	2	1	127	3	
0214676115	20070513154500	EDT	2	1	127	3	
0214676115	20070513160000	EDT	2	1	130	3	
0214676115	20070513161500	EDT	2	1	129	3	
0214676115	20070513163000	EDT	2	1	130	3	
0214676115	20070513164500	EDT	2	1	130	3	
0214676115	20070513170000	EDT	2	1	128	3	
0214676115	20070513171500	EDT	2	1	126	3	
0214676115	20070513173000	EDT	2	1	125	3	
0214676115	20070513174500	EDT	2	1	126	3	
0214676115	20070513180000	EDT	2	1	126	3	
0214676115	20070513181500	EDT	2	1	126	3	
0214676115	20070513183000	EDT	2	1	127	3	
0214676115	20070513184500	EDT	2	1	127	3	
0214676115	20070513190000	EDT	2	1	129	3	
0214676115	20070513191500	EDT	2	1	129	3	
0214676115	20070513193000	EDT	2	1	131	3	
0214676115	20070513194500	EDT	2	1	130	3	
0214676115	20070513200000	EDT	2	1	128	3	
0214676115	20070513201500	EDT	2	1	127	3	
0214676115	20070513203000	EDT	2	1	125	3	
0214676115	20070513204500	EDT	2	1	125	3	
0214676115	20070513210000	EDT	2	1	126	3	
0214676115	20070513211500	EDT	2	1	126	3	
0214676115	20070513213000	EDT	2	1	127	3	
0214676115	20070513214500	EDT	2	1	129	3	
0214676115	20070513220000	EDT	2	1	127	3	
0214676115	20070513221500	EDT	2	1	129	3	
0214676115	20070513223000	EDT	2	1	129	3	
0214676115	20070513224500	EDT	2	1	129	3	
0214676115	20070513230000	EDT	2	1	127	3	
0214676115	20070513231500	EDT	2	1	126	3	
0214676115	20070513233000	EDT	2	1	123	3	
0214676115	20070513234500	EDT	2	1	124	3	
0214676115	20070514000000	EDT	2	1	126	3	
0214676115	20070514001500	EDT	2	1	126	3	
0214676115	20070514003000	EDT	2	1	127	3	
0214676115	20070514004500	EDT	2	1	128	3	
0214676115	20070514010000	EDT	2	1	128	3	
0214676115	20070514011500	EDT	2	1	129	3	
0214676115	20070514013000	EDT	2	1	127	3	
0214676115	20070514014500	EDT	2	1	127	3	
0214676115	20070514020000	EDT	2	1	126	3	
0214676115	20070514021500	EDT	2	1	122	3	
0214676115	20070514023000	EDT	2	1	122	3	
0214676115	20070514024500	EDT	2	1	122	3	
0214676115	20070514030000	EDT	2	1	122	3	
0214676115	20070514031500	EDT	2	1	123	3	
0214676115	20070514033000	EDT	2	1	125	3	
0214676115	20070514034500	EDT	2	1	126	3	
0214676115	20070514040000	EDT	2	1	126	3	
0214676115	20070514041500	EDT	2	1	126	3	
0214676115	20070514043000	EDT	2	1	126	3	
0214676115	20070514044500	EDT	2	1	124	3	
0214676115	20070514050000	EDT	2	1	120	3	
0214676115	20070514051500	EDT	2	1	114	3	
0214676115	20070514053000	EDT	2	1	110	3	
0214676115	20070514054500	EDT	2	1	106	3	
0214676115	20070514060000	EDT	2	1	102	3	
0214676115	20070514061500	EDT	2	1	98	2	
0214676115	20070514063000	EDT	2	1	94	2	
0214676115	20070514064500	EDT	2	1	93	2	
0214676115	20070514070000	EDT	2	1	91	2	
0214676115	20070514071500	EDT	2	1	90	2	
0214676115	20070514073000	EDT	2	1	87	2	
0214676115	20070514074500	EDT	2	1	84	2	
0214676115	20070514080000	EDT	2	1	80	2	
0214676115	20070514081500	EDT	2	1	77	2	
0214676115	20070514083000	EDT	2	1	72	2	
0214676115	20070514084500	EDT	2	1	67	2	
0214676115	20070514090000	EDT	2	1	65	2	
0214676115	20070514091500	EDT	2	1	64	2	
0214676115	20070514093000	EDT	2	1	63	2	
0214676115	20070514094500	EDT	2	1	64	2	
0214676115	20070514100000	EDT	2	1	62	2	
0214676115	20070514101500	EDT	2	1	61	2	
0214676115	20070514103000	EDT	2	1	61	2	
0214676115	20070514104500	EDT	2	1	60	2	
0214676115	20070514110000	EDT	2	1	60	2	
0214676115	20070514111500	EDT	2	1	61	2	
0214676115	20070514113000	EDT	2	1	63	2	
0214676115	20070514114500	EDT	2	1	66	2	
0214676115	20070514120000	EDT	2	1	69	2	
0214676115	20070514121500	EDT	2	1	71	2	
0214676115	20070514123000	EDT	2	1	74	2	
0214676115	20070514124500	EDT	2	1	75	2	
0214676115	20070514130000	EDT	2	1	78	2	
0214676115	20070514131500	EDT	2	1	80	2	
0214676115	20070514133000	EDT	2	1	83	2	
0214676115	20070514134500	EDT	2	1	84	2	
0214676115	20070514140000	EDT	2	1	87	2	
0214676115	20070514141500	EDT	2	1	91	2	
0214676115	20070514143000	EDT	2	1	94	2	
0214676115	20070514144500	EDT	2	1	95	2	
0214676115	20070514150000	EDT	2	1	98	2	
0214676115	20070514151500	EDT	2	1	98	2	
0214676115	20070514153000	EDT	2	1	98	2	
0214676115	20070514154500	EDT	2	1	99	2	
0214676115	20070514160000	EDT	2	1	102	3	
0214676115	20070514161500	EDT	2	1	104	3	
0214676115	20070514163000	EDT	2	1	107	3	
0214676115	20070514164500	EDT	2	1	109	3	
0214676115	20070514170000	EDT	2	1	110	3	
0214676115	20070514171500	EDT	2	1	110	3	
0214676115	20070514173000	EDT	2	1	109	3	
0214676115	20070514174500	EDT	2	1	110	3	
0214676115	20070514180000	EDT	2	1	108	3	
0214676115	20070514181500	EDT	2	1	107	3	
0214676115	20070514183000	EDT	2	1	106	3	
0214676115	20070514184500	EDT	2	1	106	3	
0214676115	20070514190000	EDT	2	1	106	3	
0214676115	20070514191500	EDT	2	1	103	3	
0214676115	20070514193000	EDT	2	1	103	3	
0214676115	20070514194500	EDT	2	1	102	3	
0214676115	20070514200000	EDT	2	1	101	3	
0214676115	20070514201500	EDT	2	1	99	2	
0214676115	20070514203000	EDT	2	1	98	2	
0214676115	20070514204500	EDT	2	1	99	2	
0214676115	20070514210000	EDT	2	1	98	2	
0214676115	20070514211500	EDT	2	1	99	2	
0214676115	20070514213000	EDT	2	1	98	2	
0214676115	20070514214500	EDT	2	1	98	2	
0214676115	20070514220000	EDT	2	1	99	2	
0214676115	20070514221500	EDT	2	1	98	2	
0214676115	20070514223000	EDT	2	1	98	2	
0214676115	20070514224500	EDT	2	1	99	2	
0214676115	20070514230000	EDT	2	1	98	2	
0214676115	20070514231500	EDT	2	1	98	2	
0214676115	20070514233000	EDT	2	1	98	2	
0214676115	20070514234500	EDT	2	1	97	2	
0214676115	20070515000000	EDT	2	1	96	2	
0214676115	20070515001500	EDT	2	1	95	2	
0214676115	20070515003000	EDT	2	1	97	2	
0214676115	20070515004500	EDT	2	1	98	2	
0214676115	20070515010000	EDT	2	1	101	3	
0214676115	20070515011500	EDT	2	1	103	3	
0214676115	20070515013000	EDT	2	1	105	3	
0214676115	20070515014500	EDT	2	1	106	3	
0214676115	20070515020000	EDT	2	1	104	3	
0214676115	20070515021500	EDT	2	1	103	3	
0214676115	20070515023000	EDT	2	1	103	3	
0214676115	20070515024500	EDT	2	1	103	3	
0214676115	20070515030000	EDT	2	1	104	3	
0214676115	20070515031500	EDT	2	1	103	3	
0214676115	20070515033000	EDT	2	1	103	3	
0214676115	20070515034500	EDT	2	1	103	3	
0214676115	20070515040000	EDT	2	1	100	2	
0214676115	20070515041500	EDT	2	1	98	2	
0214676115	20070515043000	EDT	2	1	95	2	
0214676115	20070515044500	EDT	2	1	94	2	
0214676115	20070515050000	EDT	2	1	93	2	
0214676115	20070515051500	EDT	2	1	92	2	
0214676115	20070515053000	EDT	2	1	92	2	
0214676115	20070515054500	EDT	2	1	91	2	
0214676115	20070515060000	EDT	2	1	90	2	
0214676115	20070515061500	EDT	2	1	87	2	
0214676115	20070515063000	EDT	2	1	85	2	
0214676115	20070515064500	EDT	2	1	83	2	
0214676115	20070515070000	EDT	2	1	80	2	
0214676115	20070515071500	EDT	2	1	78	2	
0214676115	20070515073000	EDT	2	1	75	2	
0214676115	20070515074500	EDT	2	1	72	2	
0214676115	20070515080000	EDT	2	1	69	2	
0214676115	20070515081500	EDT	2	1	68	2	
0214676115	20070515083000	EDT	2	1	67	2	
0214676115	20070515084500	EDT	2	1	64	2	
0214676115	20070515090000	EDT	2	1	63	2	
0214676115	20070515091500	EDT	2	1	61	2	
0214676115	20070515093000	EDT	2	1	59	2	
0214676115	20070515094500	EDT	2	1	58	2	
0214676115	20070515100000	EDT	2	1	56	2	
0214676115	20070515101500	EDT	2	1	56	2	
0214676115	20070515103000	EDT	2	1	56	2	
0214676115	20070515104500	EDT	2	1	56	2	
0214676115	20070515110000	EDT	2	1	56	2	
0214676115	20070515111500	EDT	2	1	57	2	
0214676115	20070515113000	EDT	2	1	58	2	
0214676115	20070515114500	EDT	2	1	60	2	
0214676115	20070515120000	EDT	2	1	62	2	
0214676115	20070515121500	EDT	2	1	64	2	
0214676115	20070515123000	EDT	2	1	66	2	
0214676115	20070515124500	EDT	2	1	68	2	
0214676115	20070515130000	EDT	2	1	69	2	
0214676115	20070515131500	EDT	2	1	73	2	
0214676115	20070515133000	EDT	2	1	77	2	
0214676115	20070515134500	EDT	2	1	83	2	
0214676115	20070515140000	EDT	2	1	87	2	
0214676115	20070515141500	EDT	2	1	91	2	
0214676115	20070515143000	EDT	2	1	93	2	
0214676115	20070515144500	EDT	2	1	94	2	
0214676115	20070515150000	EDT	2	1	93	2	
0214676115	20070515151500	EDT	2	1	92	2	
0214676115	20070515153000	EDT	2	1	91	2	
0214676115	20070515154500	EDT	2	1	91	2	
0214676115	20070515160000	EDT	2	1	91	2	
0214676115	20070515161500	EDT	2	1	91	2	
0214676115	20070515163000	EDT	2	1	92	2	
0214676115	20070515164500	EDT	2	1	93	2	
0214676115	20070515170000	EDT	2	1	94	2	
0214676115	20070515171500	EDT	2	1	92	2	
0214676115	20070515173000	EDT	2	1	91	2	
0214676115	20070515174500	EDT	2	1	90	2	
0214676115	20070515180000	EDT	2	1	90	2	
0214676115	20070515181500	EDT	2	1	89	2	
0214676115	20070515183000	EDT	2	1	89	2	
0214676115	20070515184500	EDT	2	1	88	2	
0214676115	20070515190000	EDT	2	1	87	2	
0214676115	20070515191500	EDT	2	1	85	2	
0214676115	20070515193000	EDT	2	1	84	2	
0214676115	20070515194500	EDT	2	1	83	2	
0214676115	20070515200000	EDT	2	1	83	2	
0214676115	20070515201500	EDT	2	1	85	2	
0214676115	20070515203000	EDT	2	1	88	2	
0214676115	20070515204500	EDT	2	1	91	2	
0214676115	20070515210000	EDT	2	1	92	2	
0214676115	20070515211500	EDT	2	1	93	2	
0214676115	20070515213000	EDT	2	1	94	2	
0214676115	20070515214500	EDT	2	1	94	2	
0214676115	20070515220000	EDT	2	1	94	2	
0214676115	20070515221500	EDT	2	1	94	2	
0214676115	20070515223000	EDT	2	1	92	2	
0214676115	20070515224500	EDT	2	1	91	2	
0214676115	20070515230000	EDT	2	1	91	2	
0214676115	20070515231500	EDT	2	1	90	2	
0214676115	20070515233000	EDT	2	1	90	2	
0214676115	20070515234500	EDT	2	1	91	2	
0214676115	20070516000000	EDT	2	1	92	2	
0214676115	20070516001500	EDT	2	1	94	2	
0214676115	20070516003000	EDT	2	1	98	2	
0214676115	20070516004500	EDT	2	1	99	2	
0214676115	20070516010000	EDT	2	1	100	2	
0214676115	20070516011500	EDT	2	1	101	3	
0214676115	20070516013000	EDT	2	1	102	3	
0214676115	20070516014500	EDT	2	1	102	3	
0214676115	20070516020000	EDT	2	1	101	3	
0214676115	20070516021500	EDT	2	1	100	2	
0214676115	20070516023000	EDT	2	1	98	2	
0214676115	20070516024500	EDT	2	1	98	2	
0214676115	20070516030000	EDT	2	1	97	2	
0214676115	20070516031500	EDT	2	1	97	2	
0214676115	20070516033000	EDT	2	1	98	2	
0214676115	20070516034500	EDT	2	1	99	2	
0214676115	20070516040000	EDT	2	1	100	2	
0214676115	20070516041500	EDT	2	1	100	2	
0214676115	20070516043000	EDT	2	1	98	2	
0214676115	20070516044500	EDT	2	1	97	2	
0214676115	20070516050000	EDT	2	1	94	2	
0214676115	20070516051500	EDT	2	1	89	2	
0214676115	20070516053000	EDT	2	1	87	2	
0214676115	20070516054500	EDT	2	1	86	2	
0214676115	20070516060000	EDT	2	1	85	2	
0214676115	20070516061500	EDT	2	1	85	2	
0214676115	20070516063000	EDT	2	1	84	2	
0214676115	20070516064500	EDT	2	1	83	2	
0214676115	20070516070000	EDT	2	1	80	2	
0214676115	20070516071500	EDT	2	1	76	2	
0214676115	20070516073000	EDT	2	1	72	2	
0214676115	20070516074500	EDT	2	1	69	2	
0214676115	20070516080000	EDT	2	1	67	2	
0214676115	20070516081500	EDT	2	1	65	2	
0214676115	20070516083000	EDT	2	1	64	2	
0214676115	20070516084500	EDT	2	1	63	2	
0214676115	20070516090000	EDT	2	1	61	2	
0214676115	20070516091500	EDT	2	1	61	2	
0214676115	20070516093000	EDT	2	1	59	2	
0214676115	20070516094500	EDT	2	1	57	2	
0214676115	20070516100000	EDT	2	1	54	2	
0214676115	20070516101500	EDT	2	1	52	2	
0214676115	20070516103000	EDT	2	1	50	2	
0214676115	20070516104500	EDT	2	1	49	2	
0214676115	20070516110000	EDT	2	1	52	2	
0214676115	20070516111500	EDT	2	1	54	2	
0214676115	20070516113000	EDT	2	1	57	2	
0214676115	20070516114500	EDT	2	1	59	2	
0214676115	20070516120000	EDT	2	1	63	2	
0214676115	20070516121500	EDT	2	1	65	2	
0214676115	20070516123000	EDT	2	1	67	2	
0214676115	20070516124500	EDT	2	1	69	2	
0214676115	20070516130000	EDT	2	1	70	2	
0214676115	20070516131500	EDT	2	1	70	2	
0214676115	20070516133000	EDT	2	1	70	2	
0214676115	20070516134500	EDT	2	1	71	2	
0214676115	20070516140000	EDT	2	1	72	2	
0214676115	20070516141500	EDT	2	1	74	2	
0214676115	20070516143000	EDT	2	1	77	2	
0214676115	20070516144500	EDT	2	1	78	2	
0214676115	20070516150000	EDT	2	1	80	2	
0214676115	20070516151500	EDT	2	1	80	2	
0214676115	20070516153000	EDT	2	1	80	2	
0214676115	20070516154500	EDT	2	1	81	2	
0214676115	20070516160000	EDT	2	1	82	2	
0214676115	20070516161500	EDT	2	1	86	2	
0214676115	20070516163000	EDT	2	1	89	2	
0214676115	20070516164500	EDT	2	1	93	2	
0214676115	20070516170000	EDT	2	1	94	2	
0214676115	20070516171500	EDT	2	1	97	2	
0214676115	20070516173000	EDT	2	1	98	2	
0214676115	20070516174500	EDT	2	1	99	2	
0214676115	20070516180000	EDT	2	1	98	2	
0214676115	20070516181500	EDT	2	1	98	2	
0214676115	20070516183000	EDT	2	1	97	2	
0214676115	20070516184500	EDT	2	1	94	2	
0214676115	20070516190000	EDT	2	1	92	2	
0214676115	20070516191500	EDT	2	1	91	2	
0214676115	20070516193000	EDT	2	1	91	2	
0214676115	20070516194500	EDT	2	1	90	2	
0214676115	20070516200000	EDT	2	1	90	2	
0214676115	20070516201500	EDT	2	1	91	2	
0214676115	20070516203000	EDT	2	1	92	2	
0214676115	20070516204500	EDT	2	1	95	2	
0214676115	20070516210000	EDT	2	1	97	2	
0214676115	20070516211500	EDT	2	1	96	2	
0214676115	20070516213000	EDT	2	1	97	2	
0214676115	20070516214500	EDT	2	1	95	2	
0214676115	20070516220000	EDT	2	1	95	2	
0214676115	20070516221500	EDT	2	1	94	2	
0214676115	20070516223000	EDT	2	1	94	2	
0214676115	20070516224500	EDT	2	1	95	2	
0214676115	20070516230000	EDT	2	1	98	2	
0214676115	20070516231500	EDT	2	1	102	3	
0214676115	20070516233000	EDT	2	1	104	3	
0214676115	20070516234500	EDT	2	1	105	3	
0214676115	20070517000000	EDT	2	1	106	3	
0214676115	20070517001500	EDT	2	1	106	3	
0214676115	20070517003000	EDT	2	1	107	3	
0214676115	20070517004500	EDT	2	1	106	3	
0214676115	20070517010000	EDT	2	1	108	3	
0214676115	20070517011500	EDT	2	1	108	3	
0214676115	20070517013000	EDT	2	1	107	3	
0214676115	20070517014500	EDT	2	1	107	3	
0214676115	20070517020000	EDT	2	1	107	3	
0214676115	20070517021500	EDT	2	1	107	3	
0214676115	20070517023000	EDT	2	1	106	3	
0214676115	20070517024500	EDT	2	1	106	3	
0214676115	20070517030000	EDT	2	1	106	3	
0214676115	20070517031500	EDT	2	1	107	3	
0214676115	20070517033000	EDT	2	1	107	3	
0214676115	20070517034500	EDT	2	1	108	3	
0214676115	20070517040000	EDT	2	1	106	3	
0214676115	20070517041500	EDT	2	1	105	3	
0214676115	20070517043000	EDT	2	1	103	3	
0214676115	20070517044500	EDT	2	1	102	3	
0214676115	20070517050000	EDT	2	1	102	3	
0214676115	20070517051500	EDT	2	1	101	3	
0214676115	20070517053000	EDT	2	1	101	3	
